id,name
8439030,One Room in Murray Hill / Midtown
10011850,Madison Avenue Studio Suite (2)
17876160,Luxury building 21th floor apartmen
10403667,Nice studio with view of the UN
14467550,Cozy Room in Brownstone with Garden in Midtown
15909277,"Sunny, large private bedroom near Grand Central"
10009737,1 br available in Midtown
11713627,Amazing studio near Grand Central
2801603,One bedroom with a terrace
11729196,"MANHATTAN bedroom, use it all"
17923627,Large Bedroom with Private Balcony
13562613,Stylish & Modern Kips Bay Studio
16054869,Cozy 1 Bedroom Entire Apt in PRIME Midtwn Location
9032243,1BD/1BTH Minimalistic Apartment
7197556,"Cute, comfy rooms in Murray Hill"
11304069,Cozy Large One-Bedroom in Manhattan
2289612,Private Room in Best Location!!
10022730,For Holidays VERY NICE!!! 1Bd/1Br
16707322,Gorgeous Brownstone house on Park Ave
16533709,PRIVATE BEDROOM IN CHARMING MIDTOWN APARTMENT.
9717766,Cozy studio
7359313,Luxury Doorman Apt in Midtown East!
10635913,Murray Hill Studio
16441783,Large bedroom in the heart of Manhattan (Midtown)
16190549,Heart of New York City: Private Room in Midtown
7488687,1 bedroom with view in Manhattan
8536270,"Walk to UN, Macy's & Empire State B"
917739,"CHIC Full floor apt, 2 BR - central"
5259767,"Spacious Room, Classy Park Ave"
8534697,LARGE LOFT STUDIO- CENTER MANHATTAN
3213712,LUXURY 1 BR MIDTOWN w POOL & GYM
9058111,HUGE 2BR/2BA + Private Back Yard!!!
16662012,your home away from home in NYC
8760775,Lexington Avenue Luxury Condominium
1455407,White glove luxury
10631201,Luxury apartment 3BDR with balcony
6043671,HEART of Manhattan
133025,Midtown cozy convenient
16005456,Sunny Modern Midtown studio with balcony/DOORMAN
5125207,Comfortable studio in Midtown NYC
14168413,Large Bedroom - Great Location - Grand Central
10365991,"Sunny and Spacious 2BR, Murray Hill"
6337024,Beautiful Doorman Penthouse PARK AVENUE
16917197,Cozy Apt by Grand Central Terminal
5506438,Luxury High Rise Apartment
10232344,Cozy studio in heart of Manhattan
9578181,Spacious & Convenient Midtown Apt
13544987,Large Open 1 Bedroom Apartment in Murray Hill
14066975,Lovely Room Near The United Nations
13682365,"Cute, comfortable space in NYC"
14722102,1-bedroom in luxury high-rise
1845249,Stylish Oasis Steps from Landmarks!
16425680,"MIDTOWN bedroom,åÊuse whole apt"
4203606,Sunny Studio - Centre of manhattan
6725463,Sunny Midtown Apartment
2268950,Luxury Loft - Amazing Views!
8034664,Comfortable Studio in Midtown East.
4757212,Studio apartment Midtown East in NY
9445225,"Sunny, beautiful large bedroom - Murray Hill"
2105180,COZY CLEAN BDR 3 MINUTE WALK FROM GRAND CENTRAL
17864179,Apt
15081206,Chambre spacieuse au coeur de Manhattan
17209427,Studio apt with Queen + Sofa bed/great location
13670376,Bright and spacious 1 BR
9836656,Large 1 Bedroom Midtown Manhattan
8438536,"Central Manhattan, 1BR, Near Empire"
1085916,Private Apt in Heart of City. Walk to the sights!
6853454,Small private room next to Park ave
11666400,Spacious Park Ave Studio
13681246,1bdrm in Midtown-East with outdoor space
1925956,Beautiful APT in the HEART of Manhattan!!!!
4595015,"Private Room on 35 st, Manhattan"
2919081,Spacious apartment near the UN & Grand Central
11569560,Midtown East Alcove Studio
4884325,Midtown NYC Luxury with River View!
3704297,Huge Midtown 4 Bedroom Apartment!
17177700,Amazing Views. Stunning Luxury Highrise.
690364,Live and Love at Park Ave!
2261018,Studio Apartment on 35th and 3rd 
9733538,Murray Hill 1 Bedroom
13138745,Spacious King Bedroom near Grand Central
17727003,"Penthouse Masterbedroom, Private Bath, Manhattan"
5143896,"Room in 3br 2 ba- doorman, Gym & Laundry-Females"
5172,Quiet Slice of Manhattan
9862757,"Long term stay, center of Manhattan"
6452940,Spacious Studio in Midtown
12631377,Spasious apt near Empire State buil
10622536,"Beautiful 1 Bdrm Pied a Terre in MH, great locale"
7894025,Cute private room: great location!
15494542,Amazing Bedroom in Manhattan Midtown East Condo
13659284,Dryden East Hotel Apartments
3915042,Murray Hill / Midtown East Studio
13788774,Master Room with Garden in Midtown Manhattan
17851247,"AMAZING LOCATION, SUPER COZY 2BD APT MANHATTAN!"
12477280,QUEEN-SIZED ROOM IN LUXURIOUS PARK AVENUE FLAT
16146930,"Room with a private bathroom, near Empire State"
17719718,Spacious and Unique Apartment in Midtown
14575001,Manhattan- great for short stays
13656241,Modern stylish studio in Midtown
16013512,apartment in the heart of manhattan
5099,Large Cozy 1 BR Apartment In Midtown East
1201479,Nice room famous Park Ave in Manha!
10116102,Large Loft Studio With High Ceilings for (Fri-Sun)
285469,"Modern and Bright, Sleek & Open, Center Manhattan!"
1970512,One Bedroom near Grand Central
14176971,Central Beautiful Apartment
1335949,Large Pvt Room near Emp St Bldg
10771369,Awesome Midtown Get-A-Way
6685156,Large Studio in Heart of Midtown!!
5243259,HIGH-RISE LUXURY 1BR ON PARK AVE NEAR TIMES SQ
1646541,NYC - BEAUTIFUL ROOM IN ASTORIA
6212742,Asian house in Astoria
6391286,Private room in spacious house
215784,Modern Unique Studio in NYC
15677846,LIC Appartment
432090,Only 5 Min. to Manhattan!
8118733,COZY LIC Room5 MIN TO MANHATTAN NYC
13105778,Entire Astoria Hardwood Floor 1 BR Apartment
1920085,Small Room With Private Loft Bed
15981655,Fantastic 2 Bedroom 15 Min from Midtown Manhattan
8117209,Location Kali
15328237,"Master Room in  Luxury Apartment, 5min to Midtown"
13389982,Quaint Spacious Studio in LIC
15066054,Charming bedroom share apartment
17686461,Long Island City Big Room Great Location
4710218,Living Room Converted to Bedroom
16898477,Private room 5 min from Manhattan!
7725075,Come Be A Part of NYC
11395076,Prime LIC - 5 min to Midtown!
8903855,Queens Condo w/ Manhattan View
775326,Cozy Room in Artistic Brownstone
1352560,XLG Studio Apt w/TONS of Amenities
16469681,LONG ISLAND CITY PRIVATE ROOM IN DUPLEX APARTMENT
7984128,Vibrant LIC - 5 minutes to Grand Central Station!
17552327,NEW 5 Star PH-Manhattan Skyline Views +Roof Deck C
12702555,Just the basics! Large room available in Astoria
512775,The Cottage / 1500 sqft. of Privacy
14537072,Luxury 2 Bed waterfront penthouse!
7327841,"Private & Large Bedroom in Great Apt | LIC, NYC"
4966559,cozy room 5 minutes to manhattan
16896530,Luxury Room in Sunnyside
7066122,1 BEDROOM PENTHOUSE W AMAZING VIEWS
1284990,Comfy and Charming Bedroom in NYC
9064714,1870's 3-story house private bedroom
16489175,"Spacious LIC apartment, 10 min to Grand Central"
17286574,"Huge room in spacious, safe home"
6800785,LIC Luxury Apt 10 mins to manhantta
16882405,Long Island City Splendor!
3131794,DREAM APT! - LongTerm ONLY
17287472,2Blocks to station 5min subway ride to manhattan
7051619,Big Studio-One Stop from Midtown
13222669,"Charming Garden Studio in Sunnyside, NY"
4956451,Spacious room with Manhattan view
7331850,Lovely room in Astoria
7323497,Cosy apartment in Astoria
17893970,"Sunny, Cozy Flat Minutes from the City!"
17676677,2 bed in luxury building steps from LIC waterfront
17938814,"Beautiful spacious one bedroom, upper east side"
9958322,"1BD,shared bath&kitchen in lic"
14768877,Large Loft Apt steps from subway.
12038054,"New York room, amazing location"
1552242,2 subway stops to Manhattan! Private home
14398761,Full Sized Room in Long Island City
15419574,Historic Cottage-Style Garden Home in LIC
9416241,Huge room- half bath & own entrance
11908538,Spacious room with city view!
8499397,Comfy 2BR in Trendy LIC! 1 Stop From Manhattan!!
13349046,VIP NYC PENTHOUSE Studio W. balcony
1420559,Great 1BR apartment in a convenient location
269889,One stop from Midtown Manhattan!
4303825,Cute apartment with 2 big bedrooms
4695667,private room in a big house 
11642165,"Perfect Private master room , LIC"
9413603,Modern Studio 16 min. to Manhattan
1025786,Fantastic 1br in Astoria/LIC
6553559,"City view, Long Island City 1 BR"
7597750,"Real bed one person, cozy room. 20 min to city!!!"
4976218,3 mins from Grand Central! 
8388457,"Charming, Convenient, Private Bath"
16490116,Cozy living room space
5106749,Cozy 1BD near midtown Manhattan
783964,GREAT ROOM Fast 2 TIMES SQ 9min NYC
16229127,Comfortable Private Room in a Nice Apartment
15071802,Beautiful 3BR Rustic Apartment 10 Min to Midtown
4057361,"Large, Bright, Studio-Style Bedroom"
4716376,Stunning Luxury BR- 5 Min to City
15706608,Newyork Life
1439028,Lofted Room in Big Luminous Apartment
5236904,3 Bedroom Apt - 18 minTimes Square
15595410,NEW 5 Star PH -Manhattan Skyline Views+Roof Deck B
4896937,Cute 1 Bedroom in 2BR Apartment
15066325,Excellent location room inapartment
15986856,"Cozy for female, 10 min away from Manhattan"
1565084,2th  private room for solo traveler
633276,"Jacuzzi Suite, minutes to Times Sq."
17290468,Private Room in Luxury Highrise
14353820,"Luxury shared 2 bedroom/2 bath, 1 stop to midtown"
16056706,Color/Style/Flair Immaculate
14629018,1 Bedroom Apt All Yours In Astoria!
14891062,NEW Penthouse-Manhattan Skyline View + Roof Deck L
3354458,Furnished 1 bedroom with backyard
15806262,NEW 5 Star PH -Manhattan Skyline Views+Roof Deck A
78331,Lrg Private Rm~1 stop to Midtown!
7286324,Cozy private room in Astoria
13314758,Private bedroom with STUNNING view & private bath
13314752,Astoria-LIC Private Room
16461849,10 minute commute to Time Square
732397,Apartment 20 mins from Times Sq.
10167534,1 Bedroom 10 Min to Times Square
10192593,"Cozy Room in LIC, 7 min to TimesSq"
1214133,"""BEST PRICE"" for FAMILIES & FRIENDS!!! 2 Bedrooms!"
2695042,AMAZING VIEW OF MANHATTAN SKYLINE
73586,in LIC - 5 minuts from the NYC
4491140,Tranquility in The Heart of Astoria
15146277,Spacious Retreat
4127524,Entire 1BD Apt in Long Island City!
4659729,Luxury 1 Bedroom Apt in Cool LIC NYC
670212,Pretty light filled apt to share - Private room
7805051,Penthouse in Little Persia
13041392,Classy & Clean Queens Home Rental
9895587,"Exposed brick bedroom, LIC Queens"
6224336,"5 min from midtown, but peaceful."
15145913,Apartment share private room
12523194,Spacious waterfront apartment with a great view
333175,Spring DEAL to only 3 Sub Stops from MANHATTAN!!!
16898261,Luxury Cozy Room in Sunnyside
4396142,Cosy studio steps from NYC skyline
4517177,1 bedroom apt 1stop from Manhattan
7750282,Modern luxury private room in LIC
15568616,Immaculate Apt 15 minutes to midtown NYC by train.
13451824,Hi-Rise Room with Manhattan View / Dog Lovers Only
14313595,Master Room in Luxury Apartment in LIC
2461673,Large Room for Rent 10 Min from NYC
12028753,New York Colonial 9min to Manhattan ‰_•ü
9541017,Das Haus: our cozy NYC home
17253106,Luxury one bedroom in Astoria
15554154,"Clean, Comfy, Zen, private and furnished bedroom"
14518936,Chic NYC Space
17795624,Private room near Roosevelt Island
15042257,Updated Apartment w/Amenities 1 Block from Subway
8488273,Charming bedroom / great location !
1935502,3 minutes to Midtown Manhattan!
16615437,Discounted Price with Cat Sitting - Luxury in LIC
14518272,Bright Botanical Studio!
7439516,Bright 1-Bedroom in LIC!
7962707,SPACIOUS APT CLOSE TO MANHATTAN!!
13466842,"3bd apt w/yard in Astoria, 10 mins from Manhattan."
8879282,Minutes to Manhattan & Williamsburg
9665709,Spacious 1 BR apartment
4555241,"Clean, Cozy, Close to City (15min)"
234870,Private Room With GREAT Location
11572398,5 Minutes to Manhattan! Spacious Apt. in LIC
12417780,New York cozy and safe room
1145560,Modern 1BR on Broadway -Astoria
1056865,Cozy Apt x Rent Close to Manhattan
14303168,Large room in luxury apartment
7933400,Astoria Nice Neighborhood
7540104,Private bed+bath\8 min to Manhattan
10057854,Room in LIC - females only please
16613946,"Full 1 Bedroom, located in a great neighborhood"
11603201,"1 bedroom in Astoria, Queens"
17921546,Private Loft suite 3 minutes from Manhattan
8354416,Cozy room w/ half bath in big loft
7802086,Sunny Apt in Prime Location
17791464,Convenient LIC Brownstone
8484030,Best Loc/Views of NYC 10min to TimeSquare by Metro
13333702,View of Manhattan and East river. Huge luxury!
7268688,Large Modern Studio Room in NYC
11104126,"Nice , clean , modern new place."
8090999,Beautiful studio in LIC
12282916,Architects cozy home in Astoria
15035379,"Luxury entire 2 bedroom/2 bath, 1 stop to midtown"
8219623,Private Bedroom in Astoria/LIC
8482905,Roomy apt 10 min to Central Park!
9899132,Spacious Private 1-Bedroom Apartment
8614679,NEW 5 Star Apt - Roof Deck w/ Manhattan Views - 2
14775043,Artistic Astoria Gem
10054070,Wonderful One Bedroom Apt in NYC!!!
6506254,Lic /Astoria
14380299,"BIG, Luxury 1 br apartment close to Midtown"
9863678,"Bright, Spacious 1-Bedroom Apt in Hunter's Point"
17655017,Astoria's private room
5935275,~*Awesome Room in LIC w/ backyard*~
16005948,"Private Room, 5 minutes from midtown"
17654611,Artsy Long Island City Private Room Full of Light
17106936,Riverfront with beautiful views of Manhattan
1270108,Astoria 1 furnished bedroom
1007724,Cozy & Private House with backyard & Jacuzzi/spa
17434870,"Simple&Comfy Room w/2 Beds,10 min to Times Square!"
11099396,Beautiful LIC Historic Brownstone
2739577,Current Location
16998965,Great Townhome! 1 Stop from Manhattan!! Sleeps 6!!
16736769,Astoria Dorm
16180645,Private room 15 minutes to Midtown Manhattan.
16472789,Cozy bedroom in Long Island city.
2185913,Charming bedroom in Astoria
2447847,"2 Bedroom Apt,2 Subway Stops to NYC"
2950760,Spacious Private Room NYC
473592,AMAZING Private 1stop away from NYC 1 block Subway
14506113,1 BED APT GREAT FOR FAMILIES/COUPLES NYC
7034787,Furnished Bedroom in 2 Bedroom apt.
16450666,Large private bedroom close 2 train
7819909,Sunny Corner Bedroom (Queen Bed)
9887763,Spacious and comfortable rm in LIC
2445856,"Guest rm, 2 stops from GrandCentral"
9393873,Large 7 Bed 10 minutes from Midtown
11548744,Sunny 2BR Railroad Apt. in LIC
9392466,Cozy Home 10min From Midtown Manhattan
10554070,Loft Room near to NYC Attractions
9393213,Homey 4 Bedroom 10 Min to Midtown Manahttan
2838335,Spacious Room in a Shared Apt for Rent in NY
8081193,"2 bedroom Home..10 mins to NYC, close to shopping"
3886995,"Musical AirBnB, en suite, garden!"
8473480,"New, modern, 1 stop from Manhattan"
739815,Cozy Private Room in LIC
8472997,"LIC 1 BR, City & River Views"
14104279,"Private Room, in Long Island City"
5458129,"The ""Must Love Cats"" Apartment"
7163434,1BR Apt 15 Min from Central Park
9522516,Modern 4BR  15 Min to Midtown
6898938,Great place close to transportation
14370074,"1stop to Midtown.1blk to subway+Gym,pool,rooftop"
15026994,"An elegant private room in Astoria, NY"
9652925,Modern + Peaceful apt 10min to city
7291438,Comfy Astoria 1BR: 10 mins to City
7421930,Long Island City- Furnished Studio
17909593,Huge Amazing Apartment Minutes to the City
220413,room for rent
14237397,Conveniently located Sunny room by Central Park
10280894,Breathless Manhattan view 28th fl.
13451379,Large & sunny private bedroom in a townhouse.
13697734,The Castle - 7 Min. to NYC!
13844921,Top location 1BR 5mins to Manhattan
15677740,Bright Manhattan view studio
4274999, LongIsland City 11101 KosherRoom  
6361204,Million Dollar Views of Manhattan!!
2437965,Clean Room for Rent 10 min From NYC
5432930,Luxury condo 15 min to Times Square
17085350,Sunny 1 bedroom  near most places
13623618,Cosy room steps from Subway in beautiful Astoria!
10924820,Apt. in LIC - 5 mins from Times Sq.
1239563,The Lodge! - 5 Min. to NYC!!
1471244,Cozy w/amazing city views by PS1
3466991,Super comfy couch in Astoria!
7385651,Sunny apartment in the heart of LIC
12762161,Garden PentHouse 8Min to Manhattan
5431845,Beautiful Fully Furnished 1 bed/bth
10411712,Pride of Havana NYC
7003788,Luxury Apt 10mins Manhattan
14202848,Comfortable Studio 15 mins from Midtown Manhattan
6322937,Large Sunny NYC entire apt 15 mins!
11345566,LUXURY BUILDING - LIC NICE ROOM
7633609,itsy bitsy teenie weenie NYC bedroom
16309094,Cozy room view to city
9615209,Cozy Studio in Luxury Building LIC
8102417,Room in Beautiful LIC Apartment
11592012,"Great location, simple bedroom"
16701908,Modern Sunny One Bedroom - 10 Mins to Manhattan
6084475,"Room in Lic, Queens brick townhouse"
10409669,Cool Room In 3 Min From Manhattan
4773463,Bright new studio in heart of LIC
18009650,Modern & Convenient Urban Spot
3624387,"Beautiful Apt x Rent in Astoria, NY"
9884516,Gorgeous Space in LIC/Astoria
7394136,One bedroom available in Astoria
17462144,Sunny modern loft with terrace
2679171,"Cozy, close to everything in NY  :)"
15126862,Heart of New York
4815848,"Elegant NYC, 10mins to Manhattan!"
6476769,1BR+great views/easy commute/washer
1093570,Big Private Room NYC 10 minutes.
17223725,"Single bed for a solo traveler,3 minutes to subway"
